Timestamp,Temperature (°C),Humidity (%),Sound (dB),Light (LDR),AQI,Heart Rate (bpm),SpO2 (%),Latitude,Longitude
2025-05-21 18:06:00,31.3,63.1,67.7,172,249,102,93,12.971575501879885,79.1584759372956
2025-05-21 18:07:00,28.6,60.3,66.4,467,121,78,99,12.971627236488457,79.15869721966284
2025-05-21 18:08:00,35.8,82.4,90.5,278,210,104,93,12.971375323442835,79.15876166230525
2025-05-21 18:09:00,25.5,70.4,69.2,988,63,80,98,12.970674298779308,79.1578697415214
2025-05-21 18:10:00,31.4,41.2,69.4,274,89,73,98,12.971879810443466,79.1575765024931
2025-05-21 18:11:00,31.2,66.4,71.1,408,193,94,98,12.971335969483215,79.15799607652966
2025-05-21 18:12:00,29.2,65.9,86.3,804,78,84,96,12.971644538546599,79.15822181938775
2025-05-21 18:13:00,28.2,80.3,68.9,342,114,72,96,12.971158020966424,79.15826477915431
2025-05-21 18:14:00,32.7,58.9,62.7,871,259,96,95,12.972293023014682,79.158175276302
2025-05-21 18:15:00,31.8,47.5,68.9,117,66,80,99,12.970838794401931,79.15759657632537
2025-05-21 18:16:00,29.4,71.4,66.9,349,103,74,97,12.97122950586835,79.15810609906706
2025-05-21 18:17:00,28.7,70.3,62.9,625,147,67,97,12.971228064529525,79.15809891351947
2025-05-21 18:18:00,34.4,74.2,61.4,673,118,65,99,12.970489440594724,79.15904557018125
2025-05-21 18:19:00,32.1,54.6,65.3,856,116,67,98,12.971727973038476,79.15850031259421
